the_geom,male_65_69,the_geom_webmercator,shared_puma,future_fp_mhhi,current_fp_mhhi,cd_tot_resunits,future_fp_resunits,future_fp_bldg,current_fp_resunits,cd_tot_bldgs,current_fp_bldg,moe_under18_rate_nyc,moe_under18_rate_boro,total_lot_area,lot_area_other_no_data,lot_area_parking,lot_area_open_space,lot_area_public_facility_institution,lot_area_transportation_utility,lot_area_industrial_manufacturing,lot_area_commercial_office,lot_area_mixed_use,lot_area_res_multifamily_elevator,lot_area_res_multifamily_walkup,lot_area_res_1_2_family_bldg,lots_total,lots_other_no_data,lots_vacant,lots_parking,lots_open_space,lots_public_facility_institution,lots_transportation_utility,lots_industrial_manufacturing,lots_commercial_office,lots_mixed_use,lots_res_multifamily_elevator,lots_res_multifamily_walkup,lots_res_1_2_family_bldg,pct_served_parks,count_public_schools,count_libraries,count_hosp_clinic,count_parks,crime_count_nyc,crime_count_boro,crime_count,pct_clean_strts_nyc,pop_11_15_acs,pop_2010,pop_2000,puma,borocd,future_fp_pop,current_fp_pop,lot_area_vacant,cb_email,cb_website,acs_tooltip,neighborhoods,son_issue_3,son_issue_2,son_issue_1,cd_son_fy2018,shared_puma_cd,cd_short_title,cd_full_title,future_fp_cost_burden,current_fp_cost_burden,future_fp_rent_burden,current_fp_rent_burden,future_fp_permortg,current_fp_permortg,future_fp_ownerocc,current_fp_ownerocc,future_fp_openspace,current_fp_openspace,future_fp_area,current_fp_area,pct_hispanic,pct_other_nh,pct_asian_nh,pct_black_nh,pct_white_nh,female_85_over,male_85_over,female_80_84,male_80_84,female_75_79,male_75_79,female_70_74,male_70_74,female_65_69,cartodb_id,female_60_64,male_60_64,female_55_59,male_55_59,female_50_54,male_50_54,female_45_49,male_45_49,female_40_44,male_40_44,female_35_39,male_35_39,female_30_34,male_30_34,female_25_29,male_25_29,female_20_24,male_20_24,female_15_19,male_15_19,female_10_14,male_10_14,female_5_9,male_5_9,female_under_5,male_under_5,moe_over65_rate_nyc,over65_rate_nyc,moe_over65_rate_boro,over65_rate_boro,moe_over65_rate,over65_rate,under18_rate_nyc,under18_rate_boro,moe_under18_rate,under18_rate,moe_lep_rate_nyc,lep_rate_nyc,moe_lep_rate_boro,lep_rate_boro,moe_lep_rate,lep_rate,moe_foreign_born,pct_foreign_born,pct_lot_area_other_no_data,pct_lot_area_vacant,pct_lot_area_parking,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_transportation_utility,pct_lot_area_industrial_manufacturing,pct_lot_area_commercial_office,pct_lot_area_mixed_use,pct_lot_area_res_multifamily_elevator,pct_lot_area_res_multifamily_walkup,pct_lot_area_res_1_2_family_bldg,crime_per_1000_nyc,crime_per_1000_boro,crime_per_1000,pct_clean_strts_boro,pct_clean_strts,moe_hh_rent_burd_nyc,pct_hh_rent_burd_nyc,moe_hh_rent_burd_boro,pct_hh_rent_burd_boro,moe_hh_rent_burd,pct_hh_rent_burd,moe_mean_commute_nyc,mean_commute_nyc,moe_mean_commute_boro,mean_commute_boro,moe_mean_commute,mean_commute,moe_unemnployment,unemployment_nyc,moe_unemployment_boro,unemployment_boro,moe_unemployment_cd,unemployment_cd,moe_bach_deg_nyc,pct_bach_deg_nyc,moe_bach_deg_boro,pct_bach_deg_boro,moe_bach_deg,pct_bach_deg,poverty_rate_nyc,poverty_rate_boro,moe_poverty_rate,poverty_rate,pop_change_00_10,area_sqmi,acres
,1.952421007,,false,108034,113176,99158,3658,87,24,3098,11,0,0,26242286,62052,226745,913368,4327560,1642040,20650,3687669,8217339,4767476,1286230,418927,2852,7,56,28,37,220,40,5,335,839,482,557,246,92,27,3,44,16,99843,26150,1617,95,146468,142745,136152,3808,106,15651,8719,672230,office@cbsix.org,www.cbsix.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3808, which is an approximation of Manhattan CD 6","Beekman Place, Gramercy Park, Murray Hill, Peter Cooper Village, Stuyvesant Town, Sutton Place, Tudor City, Turtle Bay",Senior services,Parks,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn06_statement_2018.pdf,,Manhattan CD 6,Manhattan Community District 6,0.4488,0.4723,0.3806,0.3676,0.645,0.522,0.0714,0.0634,0.014,0.012,0.34155475,0.188012784,8.3,2.5,15.6,3.4,70.2,1.528656089,0.817292514,1.310276647,0.862697654,1.80163039,1.589179889,2.456768714,1.40755933,2.838932736,6,3.111907038,2.134041565,2.675148155,2.996739219,3.002717317,3.178359778,2.948122457,2.90592894,3.111907038,2.996739219,3.166501898,3.677816315,5.841650053,5.721047601,9.226531393,6.946986372,6.278408936,3.314575197,1.856225251,1.180533632,0.709733184,0.908102794,0.873517765,1.044318213,1.910820111,1.770800448,0.1,12.7,0.1,14.1,0.8,16.5,21.3,14.6,0.6,8,0.1,23.1,0.2,15.8,0.8,5.8,1.3,23,0.002364581,0.02561629,0.008640444,0.0348052,0.16490789,0.062572293,0.000786898,0.140523924,0.313133505,0.181671521,0.049013642,0.015963815,11.8,15.7,11.039954,94.5,98,0.2,44.8,0.6,37.2,2.1,33.7,0.1,39.9,0.2,31.1,0.7,26.5,0.1,9.5,0.3,7.5,0.6,4.6,0.2,35.7,0.4,59.9,1.3,79.1,20.5,14.4,1.4,11,0.05,1.4,888.5
,1.166546121,,false,29327,32573,56222,17158,1283,5118,3262,411,0,0,55798418,57971,825865,24678274,5442095,4803617,321730,1165302,3553083,9801961,2488827,162962,3169,17,279,131,61,240,39,76,171,790,217,1044,104,100,89,4,54,36,99843,26150,1990,95,121669,120511,117743,3804,111,61208,20803,2496731,mn11@cb.nyc.gov,www.cb11m.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3804, which is an approximation of Manhattan CD 11","East Harlem, Harlem, Randall's Island Park, Wards Island Park",Unemployment,Schools,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn11_statement_2018.pdf,,Manhattan CD 11,Manhattan Community District 11,0.1696,0.1157,0.3997,0.4079,0.411,0.392,0.0634,0.0765,0.848,0.843,1.563587325,1.3998,46.5,2.5,7.4,29.7,13.9,1.333453879,0.559942138,1.226777569,0.559942138,1.600144655,0.746589517,1.866835431,0.886575052,2.080188051,11,2.986936689,2.193106708,2.880260379,2.566401466,3.20028931,2.79971069,3.466980085,2.939696225,3.52031824,2.566401466,3.680332706,2.89303438,4.640419499,4.479537105,5.227139206,5.272788467,4.320390568,4.106242346,3.41364193,3.592962053,2.773584068,3.639623898,2.453555137,2.566401466,2.666907758,3.07968176,0.1,12.7,0.1,14.1,0.5,12,21.3,14.6,0.8,21,0.1,23.1,0.2,15.8,1.3,20,1.3,25.4,0.001038936,0.044745552,0.014800868,0.442275514,0.097531349,0.086088767,0.005765934,0.02088414,0.063677128,0.175667364,0.044603899,0.002920549,11.8,15.7,16.355851,94.5,91.6,0.2,44.8,0.6,37.2,2.2,39.1,0.1,39.9,0.2,31.1,0.9,34,0.1,9.5,0.3,7.5,1.1,11.5,0.2,35.7,0.4,59.9,1.4,30.9,20.5,14.4,2.1,22.7,0.02,2.4,1518.5
,1.789412697,,false,28783,30639,79856,11906,646,4257,4680,255,0,0,33738622,47879,452720,5362670,3538754,1399401,413044,1210404,8191096,8370659,2783547,105989,4261,10,148,64,71,282,28,108,284,1971,269,957,69,100,63,5,33,61,99843,26150,2452,95,163970,163277,164407,3809,103,48189,33059,1862459,info@cb3manhattan.org,www.nyc.gov/html/mancb3,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3809, which is an approximation of Manhattan CD 3","Chinatown, East Village, Lower East Side, NoHo, Two Bridges",Social services (including services for the homeless),Senior services,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn03_statement_2018.pdf,,Manhattan CD 3,Manhattan Community District 3,0.1907,0.1872,0.3463,0.3553,0.422,0.407,0.0865,0.1149,0.149,0.121,0.56914269,0.447968808,24.7,3.6,31.9,7.7,32.1,1.652399829,0.822162591,1.187662377,1.015612612,1.652399829,1.015612612,2.220412271,1.547600171,2.220412271,3,3.459712142,2.563212783,2.685149723,2.853387815,3.253162164,3.095200342,3.614624626,3.433737879,3.459712142,3.288650363,3.511349637,4.207537964,4.389187046,4.98133805,6.144861865,5.80350064,4.234274562,3.917362932,3.304799658,2.80502531,2.065499787,1.45087516,1.187662377,1.982862719,1.394212356,1.789412697,0.1,12.7,0.1,14.1,0.6,15.1,21.3,14.6,0.7,12.5,0.1,23.1,0.2,15.8,1,28.6,1.2,35.2,0.001419115,0.055202581,0.01341845,0.158947511,0.104887331,0.041477717,0.012242468,0.035875917,0.242780989,0.248103168,0.082503281,0.003141474,11.8,15.7,14.953955,94.5,91,0.2,44.8,0.6,37.2,1.7,39,0.1,39.9,0.2,31.1,0.7,31.1,0.1,9.5,0.3,7.5,0.8,7.8,0.2,35.7,0.4,59.9,1.3,42.9,20.5,14.4,1.8,19.1,-0.01,1.7,1076.9
,1.839374947,,false,82943,,53293,,,0,24267,0,0,0,88001643,20080,668385,26337719,12417344,1055470,468262,2146226,4405639,3228065,7952007,29072119,17084,17,135,132,32,147,41,44,319,1784,168,2577,11688,81,23,4,14,13,99843,29170,857,95,129717,124491,122542,4013,310,295,0,230327,bk10@cb.nyc.gov,www.bkcb10.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4013, which is an approximation of Brooklyn CD 10","Bay Ridge, Dyker Heights, Fort Hamilton",Schools,Parks,Neighborhood preservation (development trends),http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk10_statement_2018.pdf,,Brooklyn CD 10,Brooklyn Community District 10,0.267,,0.4149,,0.398,,0.3041,,0.773,0.722,0.799244005,0.722309706,15.1,1.7,23.9,1.4,57.9,1.59945728,0.62925985,1.393075696,0.822878266,1.393075696,1.113305889,1.805838865,1.50054272,2.631365203,34,2.837746787,2.759062421,3.147319164,3.339917667,3.714868521,3.485131479,3.611677729,3.388322271,3.560082333,3.533536082,3.86965471,3.581940686,3.86965471,4.017582121,4.076036294,4.065986725,2.734555995,3.00108544,2.889342183,2.517039401,2.52817441,2.37182559,2.786151391,3.049490044,3.147319164,3.339917667,0.1,12.7,0.1,11.9,0.5,14.7,21.3,23.4,0.7,20.7,0.1,23.1,0.2,23.6,1.1,28.3,1.2,39.3,0.000228178,0.002617303,0.007595142,0.299286674,0.141103547,0.011993753,0.00532106,0.024388476,0.050063145,0.036681872,0.090362029,0.330358821,11.8,11.2,6.60669,92.1,94.3,0.2,44.8,0.4,46.1,1.7,43.6,0.1,39.9,0.2,41.7,0.6,42.7,0.1,9.5,0.2,10,0.7,8.5,0.2,35.7,0.2,32.8,1,38.7,20.5,21.2,1.6,18.9,0.02,4,2548.9
,1.89371106,,false,72622,72066,64754,1616,868,702,49028,198,0,0,301120738,2218399,4353496,45762592,19057243,24036236,9677076,15786056,4260498,6392587,12874043,129338235,39201,132,1990,496,171,353,280,268,868,892,62,1126,32563,65,57,7,20,52,99843,3056,1678,95,172382,175756,162609,3903,501,3849,2280,27364277,sicb1@si.rr.com,www1.nyc.gov/site/statenislandcb1/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3903, which is an approximation of Staten Island CD 1","Arlington, Castleton Corners, Clifton, Elm Park, Fox Hills, Graniteville, Grymes Hill, Howland Hook, Livingston, Mariner's Harbor, New Brighton, Old Place, Park Hill, Port Ivory, Port Richmond, Randall Manor, Rosebank, Shore Acres, Silver Lake, St. George, Stapleton, Sunnyside, Tompkinsville, Ward Hill, West Brighton, West New Brighton, Westerliegh, Willowbrook",Traffic,Neighborhood preservation (development trends),"Commercial development (retail mix, small business and MBWE support, etc.)",http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si01_statement_2018.pdf,,Staten Island CD 1,Staten Island Community District 1,0.2715,0.2593,0.533,0.4824,0.744,0.698,0.6238,0.6313,0.976,0.966,3.061354671,2.813939804,29.1,2.8,7.6,22.5,38,1.234639347,0.339896857,0.874536204,0.679793714,1.080309429,0.825463796,1.440412572,1.019690571,2.160618858,57,2.829381838,2.573504774,3.292371593,3.010515019,3.60103143,3.350411876,3.703918042,3.204741794,3.395258206,3.253298488,3.343814899,3.204741794,3.446701512,3.447525264,3.498144818,3.641752039,3.858247961,3.884535508,3.240928287,3.738865427,3.446701512,3.253298488,3.549588124,3.496081958,3.446701512,3.690308733,0.1,12.7,0.1,14.1,0.4,11.6,21.3,22.5,0.5,25,0.1,23.1,0.5,10.9,0.8,12.7,1.1,23.7,0.007367141,0.090874767,0.014457643,0.151974229,0.063287714,0.079822586,0.032136863,0.05242434,0.014148803,0.021229315,0.042753757,0.429522841,11.8,6.5,9.734195,98.1,94.9,0.2,44.8,1.7,45.6,2.4,47.8,0.1,39.9,0.7,42.6,1,41.8,0.1,9.5,0.4,6.9,0.8,7.8,0.2,35.7,0.6,30.8,1.2,28.3,20.5,15.6,1.9,20.7,0.08,13.5,8653.9
,2.415422502,,false,79319,67947,150169,3837,104,658,6015,20,0,0,38262303,72220,254050,1376673,5364601,826342,142360,1524909,8341096,14129234,3456503,2035080,5598,17,67,35,10,312,37,23,275,1589,974,1219,1040,95,30,5,37,23,99843,26150,1948,95,220697,219920,217063,3805,108,13926,6305,739235,info@cb8m.com,www.cb8m.com,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3805, which is an approximation of Manhattan CD 8","Carnegie Hill, Lenox Hill, Roosevelt Island, Upper East Side, Yorkville",Schools,Parks,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn08_statement_2018.pdf,,Manhattan CD 8,Manhattan Community District 8,0.2797,0.2737,0.3354,0.2743,0.517,0.485,0.1223,0.0935,0.044,0.044,0.34564454,0.115534436,7.9,2.6,8.8,2.9,77.8,1.738580044,1.010085774,1.62641359,1.141836092,2.075079408,1.361419956,2.355495544,2.195838638,3.477160088,8,3.813659452,2.239755411,2.804161362,2.722839912,3.196743952,2.766756685,3.02849427,2.898507003,3.925825906,3.162007639,4.486658178,3.952509549,6.225238223,4.43559405,7.29081954,4.347760504,2.411578771,1.668837365,1.177747772,1.054002546,1.62641359,1.668837365,2.243329089,1.976254775,2.691994907,2.898507003,0.1,12.7,0.1,14.1,0.8,19.4,21.3,14.6,0.7,14.6,0.1,23.1,0.2,15.8,0.7,6.1,1.2,22.6,0.001887497,0.019320191,0.006639694,0.035979878,0.14020591,0.021596766,0.003720633,0.039854083,0.217997751,0.369272963,0.090337035,0.053187598,11.8,15.7,8.826581,94.5,97.9,0.2,44.8,0.6,37.2,1.7,33.5,0.1,39.9,0.2,31.1,0.7,30.7,0.1,9.5,0.3,7.5,0.5,4.1,0.2,35.7,0.4,59.9,1.2,79.8,20.5,14.4,0.9,7.1,0.01,2,1266.3
,0.936901089,,true,19370,18219,36543,364,299,96,4286,148,0,0,41398733,1400664,2354668,2596334,4344348,5346111,7536199,2160730,2709172,5866022,3123527,2444175,4050,55,232,252,48,170,83,322,281,483,104,829,1191,99,77,3,35,13,99843,20421,2331,95,,91497,82159,3710,201,1431,580,1516783,brxcb1@optonline.net,www1.nyc.gov/site/bronxcb1/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3710, which is an approximation of both Bronx CD 1 and Bronx CD 2","Melrose, Mott Haven, Port Morris",Unemployment,Health care services,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bx01_statement_2018.pdf,Bronx CD 2,Bronx CD 1,Bronx Community District 1,0.4179,0.4182,0.4036,0.3732,0.828,0.764,0.0446,0.0484,0.001,0,0.485531083,0.416437356,68.5,1.1,0.8,27.9,1.7,0.709651829,0.147931751,0.658962413,0.345174086,1.064477743,0.690348171,1.317924825,0.887590506,1.723440156,13,1.67275074,1.676559844,2.23033432,1.972423346,3.041364981,2.613460933,3.548259145,2.909324435,3.142743814,2.958635019,3.801706227,3.353119688,3.700327394,3.796914941,3.903085059,4.635194862,4.359289807,5.27623245,3.953774476,4.487263112,3.903085059,4.142089026,3.852395643,4.19139961,4.004463892,4.240710193,0.1,12.7,0.1,11.1,0.5,8.6,21.3,25.7,0.8,29.1,0.1,23.1,0.3,25.8,1.2,33.7,1.1,29,0.033833499,0.036638392,0.056877779,0.062715301,0.104939154,0.129137068,0.182039363,0.052193143,0.06544094,0.141695689,0.075449821,0.05903985,11.8,14.3,23.359522,93.8,90.7,0.2,44.8,0.5,50.8,1.8,48.8,0.1,39.9,0.3,43,0.8,41.6,0.1,9.5,0.4,14,1.1,14,0.2,35.7,0.3,18.9,0.7,9.7,20.5,27.5,1.7,28.2,0.11,2.2,1386.6
,1.663838761,,false,,,45824,0,0,0,29458,0,0,0,70076837,79245,1081090,1516122,3326236,2430556,2111205,3203951,3466671,2441911,7769630,41917103,20422,23,260,266,17,196,100,192,349,1284,96,2302,15337,71,31,2,9,4,99843,21046,1128,95,153164,143317,141608,4111,409,0,0,733117,communitybd9@nyc.rr.com,www1.nyc.gov/site/queenscb9/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4111, which is an approximation of Queens CD 9","Kew Gardens, Ozone Park, Richmond Hill, Woodhaven",Senior services,Schools,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn09_statement_2018.pdf,,Queens CD 9,Queens Community District 9,,,,,,,,,0,0,0,0,41.3,7.9,26,6.6,18.3,0.868080619,0.293618605,0.561699224,0.440427907,1.021271317,0.782982946,1.378716278,1.027665117,1.940415502,51,2.655305424,2.642567444,3.370195346,3.082995351,3.523386044,3.376613956,4.034021702,3.768105429,3.778703873,3.082995351,3.421258912,3.621296127,3.625513175,3.865978298,4.1872124,4.0127876,4.034021702,4.110660469,3.217004649,3.523423259,3.063813951,3.034058917,2.961686819,3.278741088,3.421258912,3.327677522,0.1,12.7,0.1,13.4,0.4,9.9,21.3,20.5,0.6,23.3,0.1,23.1,0.2,28.8,0.9,25.7,1,50.3,0.00113083,0.010461617,0.015427209,0.021635137,0.047465556,0.034684157,0.030127002,0.045720542,0.04946957,0.034846193,0.110873012,0.598159175,11.8,9.1,7.364655,96.2,94.2,0.2,44.8,0.5,47.7,2.2,48,0.1,39.9,0.2,42.6,0.6,45.2,0.1,9.5,0.2,8.6,0.6,9.2,0.2,35.7,0.3,30.4,0.8,25.9,20.5,18.4,1.8,21.8,0.01,3.8,2459.8
,1.580928274,,false,37693,39665,84490,2688,1051,891,24420,328,0,0,100422779,455513,3497352,8255068,4719329,8843163,10901245,7736343,5929879,8107664,19438638,19298073,19437,55,361,528,64,205,122,843,673,1645,188,6371,8382,63,57,6,18,13,99843,21046,2258,95,173828,191105,211220,4101,401,12237,3806,3240512,Qn01@cb.nyc.gov,www1.nyc.gov/site/queenscb1/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4101, which is an approximation of Queens CD 1","Astoria, Astoria Heights, Queensbridge, Dutch Kills, Long Island City, Ravenswood, Rikers Island (BX), Steinway",Transit (buses & subways),Police-community relations,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn01_statement_2018.pdf,,Queens CD 1,Queens Community District 1,0.3349,0.2439,0.386,0.411,0.614,0.423,0.1598,0.0935,0.151,0.143,0.977052599,0.65344422,27.8,2.5,14.6,6.6,48.4,1.113111812,0.444636077,1.011919829,0.69165612,1.315495777,0.938676163,1.619071726,1.284504223,2.023839658,43,2.378011598,2.223180385,2.782779529,2.371392411,2.934567504,3.013644522,3.288739444,3.260664565,3.389931426,3.804108659,4.250063281,4.594572796,5.717347033,6.027289044,6.931650827,6.471925121,3.895891341,3.853512668,2.12503164,2.173776377,1.973243666,2.173776377,1.7708597,1.976160342,2.12503164,2.470200428,0.1,12.7,0.1,13.4,0.5,12,21.3,20.5,0.6,14.9,0.1,23.1,0.2,28.8,0.9,24.8,0.9,40.8,0.004535953,0.032268695,0.034826282,0.082203142,0.046994607,0.088059334,0.108553509,0.077037731,0.059049143,0.080735308,0.193568015,0.192168283,11.8,9.1,12.989852,96.2,93.2,0.2,44.8,0.5,47.7,1.2,40.5,0.1,39.9,0.2,42.6,0.4,37.9,0.1,9.5,0.2,8.6,0.6,8.5,0.2,35.7,0.3,30.4,1,42.6,20.5,18.4,1.5,19.5,-0.1,6.2,3938
,1.455615823,,false,,,52627,0,0,0,14600,0,0,0,42387581,32702,844325,1163870,2921111,1089268,880401,2990643,2955527,4785213,12119382,12024933,11913,18,231,169,24,129,41,71,411,791,188,4854,4986,76,35,2,6,12,99843,21046,1467,95,143434,172598,167005,4107,404,0,0,580206,qn04@cb.nyc.gov,www1.nyc.gov/site/queenscb4/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4107, which is an approximation of Queens CD 4","Corona, Corona Heights, Elmhurst, Lefrak City",Youth and children’s services,Neighborhood preservation (development trends),Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn04_statement_2018.pdf,,Queens CD 4,Queens Community District 4,,,,,,,,,0.001,0,0.001137545,0,50.3,1.7,33.5,8,6.5,0.76821953,0.363903956,0.960274412,0.571849073,1.344384177,0.727807912,1.344384177,1.195684426,2.304658589,46,2.688768353,2.235410014,2.880823236,2.755272808,2.880823236,3.171163044,3.072878118,3.898970955,4.03315253,4.210888632,3.937125089,4.470820029,4.225207412,4.886710264,3.649042765,4.990682823,3.21691928,4.210888632,2.544727192,2.755272808,2.40068603,2.859245367,2.592740912,3.535066999,3.168905559,3.743012117,0.1,12.7,0.1,13.4,0.7,11,21.3,20.5,0.9,21.7,0.1,23.1,0.2,28.8,1.3,52,1.1,64.5,0.0007715,0.013688113,0.01991916,0.027457807,0.068914312,0.02569781,0.020770258,0.070554699,0.069726248,0.112891863,0.285918227,0.283690003,11.8,9.1,10.227701,96.2,92.6,0.2,44.8,0.5,47.7,2.1,54.9,0.1,39.9,0.2,42.6,0.9,42.2,0.1,9.5,0.2,8.6,0.7,6.1,0.2,35.7,0.3,30.4,1,21.5,20.5,18.4,1.9,27,0.03,2.4,1506.8
,2.178520207,,false,30098,,55602,0,0,0,14470,0,0,0,52318253,13312,403474,1042134,3354918,1778091,92325,3784357,3025529,10147928,2698986,25449701,10339,6,155,116,13,96,41,3,284,332,310,523,8460,75,21,3,7,5,99843,21046,619,95,114489,113257,115967,4108,406,2059,0,527498,qn06@cb.nyc.gov,www1.nyc.gov/site/queenscb6/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4108, which is an approximation of Queens CD 6","Forest Hills, Forest Hills Gardens, Rego Park",Transit (buses & subways),Senior services,Schools,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn06_statement_2018.pdf,,Queens CD 6,Queens Community District 6,0.326,,0.3804,,0.503,,0.1797,,0,0,0.028237079,0.008301143,15,3.3,26.8,3.1,51.9,2.421479793,1.089260104,1.789789412,0.994541834,1.895071142,1.326055778,2.316198063,1.752287993,2.684684118,48,3.369015364,2.936266366,3.790142284,3.504575985,3.526937959,3.409857716,3.474297094,3.409857716,3.790142284,3.457216851,4.57975526,4.02552647,4.57975526,3.9308082,3.684860554,3.409857716,1.737148547,2.178520207,1.684507682,1.515492318,1.789789412,2.225879342,2.263557198,2.794188961,3.263733634,3.220421176,0.1,12.7,0.1,13.4,0.9,18.5,21.3,20.5,0.8,17.5,0.1,23.1,0.2,28.8,1.3,25.9,1.3,50.2,0.000254443,0.010082485,0.007711917,0.019919128,0.064125192,0.033986055,0.00176468,0.072333398,0.05782932,0.193965345,0.051587846,0.486440191,11.8,9.1,5.406633,96.2,98.7,0.2,44.8,0.5,47.7,2.4,44.5,0.1,39.9,0.2,42.6,0.8,41.8,0.1,9.5,0.2,8.6,0.8,6.4,0.2,35.7,0.3,30.4,1.4,54.1,20.5,18.4,1.7,14.7,-0.02,3,1898.2
,2.085521637,,false,,,56704,0,0,0,30129,0,0,0,151686412,35479,469720,28446091,16606492,502862,86943,4636969,1769311,10966588,22519060,64578070,19397,11,211,89,31,175,33,13,321,310,128,1140,16935,64,44,6,8,17,99843,21046,1124,95,160025,151107,146594,4106,408,0,0,1068827,qn08@cb.nyc.gov,www1.nyc.gov/site/queenscb8/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4106, which is an approximation of Queens CD 8","Briarwood, Fresh Meadows, Hillcrest, Holliswood, Jamaica, Jamaica Estates, Jamaica Hills, Kew Gardens Hills, Pomonok, Utopia",Street flooding,Street conditions (roadway maintenance),Parks,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn08_statement_2018.pdf,,Queens CD 8,Queens Community District 8,,,,,,,,,0.682,0.021,0.682096746,0.021041342,18.4,4.2,33.8,11.4,32.2,1.420248086,0.710973285,0.999433838,0.853167943,1.052035619,0.9953626,1.735858772,1.421946571,2.630089049,50,3.313912201,2.654300266,3.892531792,3.270477113,3.682124668,3.41267177,3.524319325,2.843893142,3.208708639,3.602264646,3.682124668,2.701698485,3.313912201,3.697061084,4.155540697,3.365273551,3.839930011,3.791857522,3.103505077,3.128282456,2.419681925,2.654300266,2.998301515,2.843893142,3.524319325,3.507468208,0.1,12.7,0.1,13.4,0.7,13.9,21.3,20.5,1,21,0.1,23.1,0.2,28.8,1.4,27,1.3,47,0.000233897,0.007046294,0.003096652,0.187532229,0.109479101,0.003315142,0.000573176,0.030569442,0.011664268,0.072297761,0.148457991,0.425734047,11.8,9.1,7.023903,96.2,98.7,0.2,44.8,0.5,47.7,2.4,48,0.1,39.9,0.2,42.6,0.8,42.8,0.1,9.5,0.2,8.6,0.8,9.5,0.2,35.7,0.3,30.4,1.2,40,20.5,18.4,2.1,22.3,0.03,7.4,4765.3
,1.934338116,,true,141937,140859,39547,13438,531,4530,1729,202,0,0,36319858,5589035,224770,1340333,10186495,4290838,280455,7946047,3851582,1814023,171501,46477,1478,24,33,26,20,64,41,87,363,550,174,62,34,100,32,1,9,27,99843,26150,1109,95,,60978,34420,3810,101,25905,12072,578302,man01@cb.nyc.gov,www1.nyc.gov/site/manhattancb1/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3810, which is an approximation of both Manhattan CD 1 and Manhattan CD 2","Battery Park City, Civic Center, Ellis Island, Governors Island, Liberty Island, South Street Seaport, Tribeca, Wall Street, World Trade Center",Other (see Statement of Community District Needs),Traffic,Resiliency,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn01_statement_2018.pdf,Manhattan CD 2,Manhattan CD 1,Manhattan Community District 1,0.2347,0.2457,0.3104,0.3269,0.629,0.673,0.294,0.2445,0.042,0.041,0.962901418,0.920330149,6.8,3.5,15.7,2.3,71.7,0.907228562,0.446385719,0.806425388,0.595180959,0.806425388,0.793574612,1.41124443,1.339157157,2.318472992,1,2.822488859,2.678314314,2.318472992,2.479920661,2.368874578,2.92630638,2.520079339,3.07510162,3.528111074,3.819077818,4.284134876,5.108636562,6.804214214,6.596588959,8.165057057,7.290966744,4.082528529,2.975904794,2.217669818,2.033534942,1.108834909,1.339157157,1.612850777,1.587149223,2.318472992,2.628715901,0.1,12.7,0.1,14.1,0.5,11.3,21.3,14.6,0.6,11.9,0.1,23.1,0.2,15.8,0.7,6.2,0.9,24,0.153883724,0.015922474,0.006188626,0.036903586,0.280466267,0.118140275,0.007721809,0.218779682,0.106046175,0.049945762,0.004721962,0.001279658,11.8,15.7,15.634252,94.5,97.4,0.2,44.8,0.6,37.2,1.6,31.8,0.1,39.9,0.2,31.1,0.5,24.8,0.1,9.5,0.3,7.5,0.5,4.4,0.2,35.7,0.4,59.9,1,81.8,20.5,14.4,1.1,8.8,0.77,1.5,976.3
